X,Y,OBJECTID,County,Name,Type,Address,ppLocationHours,OpenDaysBeforeElection,IsOpenBeforeElection,Description,Lat,Long
1198040.15933831,1151206.62486756,369,Skagit,Burlington,Drop Box,"900 E. Fairhaven Street, Burlington, WA 98233",NULL,20,1,Burlington Parks and Recreation Building ,48.4755,-122.323
1337440.15547214,1171636.38584523,370,Skagit,Concrete,Drop Box,"45770 A Main Street, Concrete, WA 98237",NULL,20,1,Skagit Upriver Services/Library ,48.5389,-121.75
1156756.21565963,1121792.55410264,371,Skagit,La Conner,Drop Box,"614 E. Morris Street, La Conner, WA 98257",NULL,20,1,La Conner Regional Library ,48.3922,-122.49
1181717.74808556,1128517.05377698,372,Skagit,Mt Vernon - Continental,Drop Box,"1805 Continential Place, Mount Vernon, WA 98273",NULL,20,1,Mount Vernon Police Department ,48.4123,-122.388
1194156.42005855,1130377.27020089,373,Skagit,Mt Vernon - Courthouse,Drop Box,"700 S. 2nd St, Mount Vernon, WA 98273",NULL,20,1,In U-shaped parking lot accessed from 3rd Street ,48.4182,-122.337
1371985.9905798,1067634.65487273,374,Skagit,Sauk-Suiattle,Drop Box,"6020 Mountain Goat Way, Darrington, WA 98241",NULL,20,0,Near entrance to Last Chance Casino & Bingo ,48.255387,-121.601503
1218411.5713513,1161334.15513739,375,Skagit,Sedro-Woolley,Drop Box,"111 Woodworth St., Sedro-Woolley, WA 98284",NULL,20,1,In the alley between Eastern Ave and Metcalf ,48.5045,-122.24
1193910.98190114,1130273.4649623,376,Skagit,Skagit County Auditor's Office,Voting Center,"700 S 2nd St # 201, Mt Vernon, WA 98273",NULL,20,1,Skagit County Auditor's Office Election's Department. ,48.4179,-122.338
1154090.6744028,1122152.07634948,377,Skagit,Swinomish,Drop Box,"17337 Reservation Rd, La Conner, WA 98257",NULL,20,1,Social Services Building front ,48.393,-122.501
1196655.95180489,105659.127384067,378,Skamania,Canyon Creek Middle School (parking lot),Drop Box,"9731 Washougal River Rd, Washougal, WA 98671",,20,1,Canyon Creek Middle School (parking lot) ,45.6097,-122.234
1302902.28819631,152474.460590482,379,Skamania,Carson Transit Station (near Wind River Market),Drop Box,"11 Carson Frontage Rd, Carson, WA 98610",,20,1,Carson Transit Station (near Wind River Market) ,45.7437,-121.822
1262870.61333856,114779.620954067,380,Skamania,North Bonneville Central Business District (near city hall),Drop Box,"210 CBD Mall Dr, North Bonneville, WA 98639",,20,1,North Bonneville Central Business District (near city hall) ,45.6384,-121.976
1286762.51634206,134953.260396719,381,Skamania,Skamania County Auditor's Office,Voting Center,"240 NW Vancouver Ave, Stevenson, WA 98648","Office is open Monday through Thursday 7:30 am to 5:30 pm.     On Election Day, we are open 7:30 am to 8:00 pm.",20,1,,45.6949,-121.884
1287275.44674663,135053.681127638,382,Skamania,"Skamania County Court House (north side, near door)",Drop Box,"240 NW Vancouver Ave, Stevenson, WA 98648",,20,1,"Skamania County Court House (north side, near door) ",45.6952,-121.882
1279831.4189838,176033.98827447,383,Skamania,The Little Church in the Valley (parking lot),Drop Box,"342 Hemlock Rd, Carson (Stabler), WA 98610",,20,1,Little Church in the Valley (parking lot) ,45.8072,-121.914
1375377.81089589,149311.352415398,384,Skamania,Underwood Community Center (parking lot),Drop Box,"951 Schoolhouse Rd, Underwood, WA 98651",,20,1,Underwood Community Center (parking lot) ,45.738,-121.538
1202672.64318356,925364.742890805,385,Snohomish,Alderwood Water & Wastewater District,Voting Center,"3626 156th ST SW, Lynnwood, WA 98087","Saturday, October 31st, 10AM-4PM Monday, November 2nd, 8:30AM-6PM Tuesday, November 3rd, Election Day, 8:30AM-8PM",3,0,"Accessible Voting Location, Voter Registration and Replacement Ballot Pick-up.",47.857068,-122.282884
1245666.74748389,1047151.78967056,386,Snohomish,Arlington,Drop Box,"135 North Washington Ave, Arlington, WA 98223",24/7 until 8 pm Election night.,20,1,  Box located outside of library.  Box closes promptly at 8 pm on Election Night.   Not a drive up box - must park and walk.  Library does not have key to ballot box.,48.1933,-122.118
1218809.35500455,900714.234449148,387,Snohomish,Bothell,Drop Box,"22833 Bothell Everett Hwy, Bothell, WA 98021",24/7 until 8 pm Election night.,20,1,Box located in QFC parking lot.  Box closes promptly at 8 pm on Election Night. QFC does not have a key to the ballot box.,47.7905,-122.215
1204820.58705039,901735.090675145,388,Snohomish,Brier,Drop Box,"2901 228th St SW, Brier, WA 98036",24/7 until 8pm Election Night,20,0,Box located outside of City Hall. Box closes promptly at 8 pm on Election Night. City Hall does not have key.,47.79245,-122.271977
1222496.30662014,968841.277984813,389,Snohomish,County Elections Office,Voting Center,"3000 Rockefeller Ave, 1st Floor, Everett, WA 98201","Monday - Friday 9AM-5PM   Tuesday, November 3rd, Election Day, 8:30AM-8PM",20,1,"Accessible Voting Location, Voter Registration and Replacement Ballot Pick-up.",47.9774,-122.206
1371372.9859003,1067319.49375764,390,Snohomish,Darrington,Drop Box,"2005 Cascade St, Darrington, WA 98241",24/7 until 8 pm Election night.,20,1,Box located outside of library/city hall.  Box closes promptly at 8 pm on Election Night. Library/City Hall does not have key to ballot box.,48.2545,-121.604
1180636.97629698,908807.709075809,391,Snohomish,Edmonds,Drop Box,"650 Main St, Edmonds, WA 98020",24/7 until 8 pm Election night.,20,1,Box located outside of library.  Box closes promptly at 8 pm on Election Night. Not a drive up box - must park and walk.  Library does not have key to ballot box.,47.8103,-122.371
1222500.25215031,969023.67164889,392,Snohomish,Everett - County Courthouse,Drop Box,"3000 Rockefelller Ave, Everett, WA 98201",24/7 until 8 pm Election night.,20,1,   Box located at sidewalk on Wall St and Rockefeller Ave. Box closes promptly at 8 pm on Election Night. Not a drive up box - must park and walk.,47.9779,-122.206
1217541.85425872,932746.134624064,393,Snohomish,Everett - McCollum Park,Drop Box,"600 128th St SE, Everett, WA 98208",24/7 until 8 pm Election night.,20,1,Box located near bus loading area on east end of Park & Ride.  Box closes promptly at 8 pm on Election Night. ,47.8782,-122.223
1224606.80075872,978611.342106059,394,Snohomish,Everett Community College,Drop Box,"1001 N Broadway Ave, Everett, WA 98201",24/7 until 8 pm Election night.,20,0,Box located in parking lot near WSU building.  Box closes promptly at 8 pm on Election Night. College does not have a key to the ballot box.,48.004295,-122.198246
1220002.48877314,944297.64957872,395,Snohomish,Everett Mall,Drop Box,"1402 SE Everett Mall Way, Everett, WA 98208",24/7 until 8 pm Election night.,20,1,Box located in Sears area parking lot.   Box closes promptly at 8 pm on Election Night. ,47.91,-122.214
1346502.67376439,922184.844394982,396,Snohomish,Gold Bar,Drop Box,"5th and Orchard, Gold Bar, WA 98251",24/7 until 8 pm Election night.,20,1,Box located at Gateway Park (Gazebo).  Box closes promptly at 8 pm on Election Night.  ,47.8558,-121.697
1283462.66992339,1006011.09144031,397,Snohomish,Granite Falls,Drop Box,"815 E Galena St, Granite Falls, WA 98252",24/7 until 8 pm Election night.,20,1,Box located outside of library.  Box closes promptly at 8 pm on Election Night. Not a drive up box - must park and walk.  Library does not have key to ballot box.,48.0826,-121.96
1381464.17930056,908752.42539373,398,Snohomish,Index,Drop Box,"511 Ave A, Index, WA 98256",24/7 until 8 pm Election night.,20,0,Box located near Town Hall. Box closes promptly at 8 pm on Election Night. Town Hall does not have key.,47.820354,-121.553904
1257297.70781772,981476.92594181,399,Snohomish,Lake Stevens,Drop Box,"1800 Main St, Lake Stevens, WA 98258",24/7 until 8 pm Election night.,20,1,"Box located near boat launch, behind the Baptist church.  Box closes promptly at 8 pm on Election Night. ",48.014,-122.065
1223447.25648989,1031488.80098347,400,Snohomish,Lakewood,Drop Box,"16800 16th Dr NE, Marysville, WA 98271",24/7 until 8 pm Election night.,20,0,Box located near middle school. Box closes promptly at 8 pm on Election Night.,48.149104,-122.207655
1199928.35372464,913943.107269555,401,Snohomish,Lynnwood,Drop Box,"19100 44th Ave W, Lynnwood, WA 98036",24/7 until 8 pm Election night.,20,1,Box located outside of City Hall.  Box closes promptly at 8 pm on Election Night. City Hall does not have a key to the ballot box.,47.8256,-122.293
1208753.95582406,923690.736396313,402,Snohomish,Lynnwood - Ash Way,Drop Box,"16327 Ash Way, Lynnwood, WA 98087",24/7 until 8 pm Election night.,20,0,Box located at Ash Way Park and Ride. Box closes promptly at 8 pm on Election Night. ,47.852855,-122.257972
1229979.32971181,998060.462984636,403,Snohomish,Marysville,Drop Box,"1049 State Ave, Marysville, WA 98270",24/7 until 8 pm Election night.,20,1,Box located behind City Hall.  Box closes promptly at 8 pm on Election Night. City Hall does not have a key to the ballot box.,48.0579,-122.178
1218083.92207222,923829.870304391,404,Snohomish,Mill Creek,Drop Box,"15833 Mill Creek Blvd, Mill Creek, WA 98012",24/7 until 8 pm Election night.,20,1,Box located in traffic circle near Post Office.  Box closes promptly at 8 pm on Election Night. ,47.8538,-122.22
1275989.99982938,920792.534187481,405,Snohomish,Monroe,Drop Box,"1070 Village Way, Monroe, WA 98272",24/7 until 8 pm Election night.,20,1,Box located outside of library.  Box closes promptly at 8 pm on Election Night. Not a drive up box - must park and walk.  Library does not have key to the ballot box.,47.8487,-121.984
1195183.70376514,899965.151301637,406,Snohomish,Mountlake Terrace,Drop Box,"23300 58th Ave W, Mountlake Terrace, WA 98043",24/7 until 8 pm Election night.,20,1,Box located in library parking lot.  Box closes promptly 8 pm on Election Night. Library does not have key to the ballot box.,47.787,-122.311
1199611.57319023,943182.272544399,407,Snohomish,Mukilteo,Drop Box,"4675 Harbour Pointe Blvd, Mukilteo, WA 98275",24/7 until 8 pm Election night.,20,1,Box located outside of library.  Box closes promptly at 8 pm on Election Night.  Not a drive up box - must park and walk.  Library does not have key to the ballot box.,47.9057,-122.297
1212011.94930805,1051193.68841089,408,Snohomish,Silvana,Drop Box,"1717 Ole Larson Rd, Silvana, WA 98287",24/7 until 8 pm Election night.,20,0,Box located near Peace Lutheran Church. Box closes promptly at 8 pm on Election Night.,48.202401,-122.256268
1228746.58316155,1031957.31710681,409,Snohomish,Smokey Point,Drop Box,"3300 169th Pl NE, Arlington, WA 98223",24/7 until 8 pm Election night.,20,1,Box located in north corner of parking lot.    Box closes promptly at 8 pm on Election Night. ,48.1507,-122.186
1250692.55403331,945333.693438396,410,Snohomish,Snohomish,Drop Box,"311 Maple Ave, Snohomish, WA 98290",24/7 until 8 pm Election night.,20,1,Box located outside of library.  Box closes promptly at 8 pm on Election Night.  Not a drive up box - must park and walk.  Library does not have a key to the ballot box. ,47.9146,-122.089
1239352.61509906,927969.19142206,411,Snohomish,Snohomish - Glacier Peak,Drop Box,"7401 144th Pl SE, Snohomish, WA 98296",24/7 until 8 pm Election night.,20,0,Box located in Glacier Peak High School parking lot. Box closes promptly at 8 pm on Election Night. School does not have a key to the ballot box.,47.866382,-122.133756
1222491.15308714,968625.69934772,412,Snohomish,Snohomish County Campus,Voting Center,"3000 Rockefeller Ave, Bob Drewell Bldg, 1st Floor, Everett, WA 98201","Saturday, October 31st, 10AM-4PM  Monday, November 2nd, 8:30AM-6PM  Tuesday, November 3rd, Election Day, 8:30AM-8PM",3,0,"Accessible Voting Location, Voter Registration and Replacement Ballot Pick-up.",47.976809,-122.206002
1186082.44047163,1066389.52186431,413,Snohomish,Stanwood,Drop Box,"9701 271st St NW, Stanwood, WA 98292",24/7 until 8 pm Election night.,20,1,Box located in library back parking lot.  Box closes promptly at 8 pm on Election Night. Library does not have a key to the ballot box. ,48.2424,-122.364
1335883.55819164,926945.477918312,414,Snohomish,Startup,Drop Box,"14315 366th Ave SE, Sultan, WA 98294",24/7 until 8 pm Election night.,20,0,Box located near Event Center. Box closes promptly at 8 pm on Election Night. Event Center does not have a key to the ballot box.,47.868397,-121.740545
1317009.60315748,925106.301478565,415,Snohomish,Sultan,Drop Box,"319 Main St, Sultan, WA 98294",24/7 until 8 pm Election night.,20,0,Box located outside of library/city hall (along drive to back of building).  Box closes promptly at 8 pm on Election Night. Library/City Hall does not have key to ballot box.,47.862518,-121.81729
1206724.52648397,997797.70235531,416,Snohomish,Tulalip,Drop Box,"6722 Totem Beach Rd, Tulalip, WA 98271",27/7 until 8 pm Election night.,20,0,Box located in Youth Center parking lot.  Box closes promptly at 8 pm on Election Night.  Youth Center does not have a key to the ballot box.,48.055786,-122.273017
1176919.60020156,898467.767813474,417,Snohomish,Woodway,Drop Box,"23920 113th P W, Woodway, WA 98020",24/7 until 8 pm Election night.,20,0,Box located outside of Town Hall. Box closes promptly at 8 pm on Election Night.  Not a drive up box - must park and walk. Town does not have key to ballot box.,47.781724,-122.385116
1228830.13647214,1031124.07139798,418,Snohomish,Wyndham Garden Hotel,Voting Center,"16710 Smokey Point Blvd, Arlington, WA 98223","Saturday, October 31st, 10AM-4PM Monday, November 2nd, 8:30AM-6PM Tuesday, November 3rd, Election Day, 8:30AM-8PM",3,0,"Accessible Voting Location, Voter Registration and Replacement Ballot Pick-up.",48.148422,-122.185585
2356926.09910773,856071.856542483,419,Spokane,Airway Heights Library - Ballot Drop Box,Drop Box,"1213 S Lundstrom St, Airway Heights, WA 99001",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located in front of the Airway Heights Library. ,47.6445,-117.593
2432764.46252255,878038.788330317,420,Spokane,Argonne Library - Ballot Drop Box,Drop Box,"4322 N Argonne Rd, Spokane Valley, WA 99212",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located near the front entrance of the Library. ,47.6966,-117.282
2363714.84635697,799449.542950064,421,Spokane,Cheney Library - Ballot Drop Box,Drop Box,"610 First St, Cheney, WA 99004",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Drop Box is located along the sidewalk leading from the parking lot to the front door of the library Drop Box is located along the sidewalk leading from the parking lot to the front door of the library.,47.4887,-117.574
2385126.67984556,969328.861983389,422,Spokane,Deer Park Library - Ballot Drop Box,Drop Box,"208 S Forest Ave, Deer Park, WA 99006",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located near exit from parking lot. Can be accessed from driver's side of car. ,47.9518,-117.461
2410044.20711014,860476.214203566,423,Spokane,East Side Library - Ballot Drop Box,Drop Box,"524 S Stone St, Spokane, WA 99202",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Near the Book Return. Accessible from driver's side of car. ,47.651,-117.377
2397252.19430839,865888.065912649,424,Spokane,Election Office - Ballot Drop Box Drive Up,Drop Box,"1033 W Gardner Ave, Spokane, WA 99201",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Drive up drop box located on Gardner Ave in front of the Elections Office.  Accessible from driver's Drive up drop box located on Gardner Ave in front of the Elections Office.  Accessible from driver's side of car.,47.6672,-117.428
2397262.13752997,865632.892538473,425,Spokane,Elections Office,Voting Center,"1033 W Gardner Ave, Spokane, WA 99201","Open Monday through Friday, except holidays, 8:30 am to 4:00 pm. Open Election Day from 7:00 am to 8:00 pm.",20,1,Located 1/2 block west of Monroe St and one block south of Boone Ave. Entrance near Southwest end of building near flagpole.  Metered parking available.,47.6665,-117.428
2397263.55780272,865596.439527392,426,Spokane,Elections Office - Ballot Drop Box,Drop Box,"1033 W Gardner Ave, Spokane, WA 99201",Open 24 hours a day until 8:00 PM Election Day - November 3rd.,20,1,Drop Box slot is located next to the front entrance of the Elections Office. ,47.6664,-117.428
2465114.96146972,765799.070224896,427,Spokane,Fairfield Library - Ballot Drop Box,Drop Box,"305 E Main St, Fairfield, WA 99012",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located to the right of the entryway to the library. ,47.3855,-117.17
2410150.03859138,876471.668761149,428,Spokane,Hillyard Library - Ballot Drop Box,Drop Box,"4005 N Cook St, Spokane, WA 99207",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Near front entrance to library. ,47.6948,-117.374
2382690.41240838,891977.191555813,429,Spokane,Indian Trail Library - Ballot Drop Box,Drop Box,"4909 W Barnes Rd, Spokane, WA 99208",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Near book deposit box. Can be accessed from driver's side of car. ,47.7402,-117.483
2470466.74735406,727327.06941314,430,Spokane,Latah Town Hall - Ballot Drop Box,Drop Box,"108 E Market St, Latah, WA 99018",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located outside front door of the Latah Town Hall/Community Center.   ,47.2795,-117.155
2479416.88332514,870943.518728226,431,Spokane,Liberty Lake Library - Ballot Drop Box,Drop Box,"23123 E Mission Ave, Liberty Lake, WA 99019",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located on right side of the entrance to the library. ,47.6718,-117.094
2336693.16483614,828615.981336221,432,Spokane,Medical Lake Library - Ballot Drop Box,Drop Box,"321 E Herb St, Medical Lake, WA 99022",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located near the book deposit. Can be accessed from driver's side of car. ,47.5713,-117.679
2432934.08882372,873883.36717923,433,Spokane,Millwood City Hall - Ballot Drop Box,Drop Box,"9103 E Frederick Ave, Spokane, WA 99206",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located outside near Southeast corner of the Millwood City Hall building. ,47.6852,-117.282
2412510.7953528,841844.973907053,434,Spokane,Moran Prairie Library - Ballot Drop Box,Drop Box,"6004 S Regal St, Spokane, WA 99223",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located in the library parking lot on the North side of the building. Can be accessed from driver's  Located in the library parking lot on the North side of the building. Can be accessed from driver's side of car.,47.5997,-117.37
2400740.1496028,896436.913607478,435,Spokane,North Spokane Library - Ballot Drop Box,Drop Box,"44 E Hawthorne Rd, Spokane, WA 99218",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,On left side of main driveway directly South of the building entry. Can be accessed from driver's si On left side of main driveway South of the building entry. Can be accessed from driver's side of car.,47.7505,-117.409
2476021.79595523,881057.865625471,436,Spokane,Otis Orchards Library - Ballot Drop Box,Drop Box,"22324 E Wellesley Ave, Otis Orchards, WA 99027",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located to the left of the entrance to the library. ,47.6999,-117.106
2473229.77627681,790605.221399888,437,Spokane,Rockford Town Hall - Ballot Drop Box,Drop Box,"20 W Emma St, Rockford, WA 99030",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located outside near the Southeast corner of Town Hall. ,47.4525,-117.133
2393549.1206778,877868.968788058,438,Spokane,Shadle Aquatic Center - Ballot Drop Box,Drop Box,"2005 W Wellesley Ave, Spokane, WA 99207",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,0,"Due to construction at the Shadle Park Library, the ballot drop box has been moved in front of the S Due to construction at the Shadle Park Library, the ballot drop box has been moved in front of the Shadle Aquatic Cetner in the Library parking lot.",47.70041082,-117.4411308
2406982.57215731,850534.302985057,439,Spokane,South Hill Library - Ballot Drop Box,Drop Box,"3324 S Perry St, Spokane, WA 99203",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located near book deposit on South side of library. Accessible from driver's side of car. ,47.6241,-117.391
2412509.19364998,779491.051699147,440,Spokane,Spangle Town Hall - Ballot Drop Box,Drop Box,"115 W 2nd St, Spangle, WA 99031",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located outside on right side of the entrance to town hall. ,47.4289,-117.38
2397039.24099414,864878.337617144,441,Spokane,Spokane County Courthouse - Ballot Drop Box,Drop Box,"1116 W Broadway Ave, Spokane, WA 99201",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,0,Located in front of the Spokane County Courthouse ,47.664457,-117.429023
2447288.68117747,872575.981014475,442,Spokane,Spokane Valley - Center Place,Voting Center,"2426 N Discovery Pl, Spokane Valley, WA 99216","Open October 16th - November 2nd, Monday - Friday, 8:30 AM - 4:00 PM    Election Day November 3rd 7:00 AM to 8:00 PM",20,0,Center Place is near the Valley YMCA off Mirabeau Parkway.,47.68,-117.224
2442933.98319396,864581.900874063,443,Spokane,Spokane Valley Library - Ballot Drop Box,Drop Box,"12004 E Main St, Spokane Valley, WA 99206",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Located near book deposit on East side of the library. ,47.6586,-117.243
2398615.70995405,862545.938738644,444,Spokane,STA Plaza Downtown Spokane - Ballot Drop Box,Drop Box,"701 W Riverside Ave, Spokane, WA 99201",Open during Plaza hours from October 14th until 8:00 PM Election Day - November 3rd.,20,1,STA Plaza Drop Box is located in the Wall Street Entrance.   ,47.6579,-117.423
2451399.08338971,749781.900815725,445,Spokane,Waverly Town Hall - Ballot Drop Box,Drop Box,"255 Commercial St, Waverly, WA 99038",Open 24 hours a day from October 14th until 8:00 PM Election Day - November 3rd.,20,1,Outside town hall near bus stop. ,47.3432,-117.228
2343027.89265223,1007294.56229857,446,Stevens,Fire District 1 - District Office,Drop Box,"3962 Hwy 292, Loon Lake, WA 99148",NULL,-1,0,Open 7:00 AM to 8:00 PM on Election Day only. ,48.0601,-117.627
2357305.80832206,919133.606731057,447,Stevens,Lake Spokane Elementary School,Drop Box,"6015 Hwy 291, Nine Mile Falls , WA 99026",NULL,1,1,Open 7:00 AM to 8:00 PM on Election Day only. Ballot Drop off site is located inside the school lobby.,47.8172,-117.582
2269510.1935593,1181158.45111865,448,Stevens,Stevens County Auditor's Office,Voting Center,"215 S Oak St # 106, Colville, WA 99114",NULL,20,1,,48.5432,-117.904
2269510.1935593,1181158.45111865,449,Stevens,Stevens County Courthouse,Drop Box,"215 S. Oak Steet, Colville, WA 99114",,18,1,Located at the Elm Street Entrance of the Courthouse,48.5432,-117.904
2318705.2687254,1086097.9886809,450,Stevens,United Church of Christ,Drop Box,"10 E Webster Ave, Chewelah, WA 99109",,-1,0,Open 7:00 AM to 8:00 PM on Election Day only. ,48.2783,-117.715
1047467.88764881,543524.866480231,451,Thurston,Bucoda,Drop Box,"103 S Main St, Bucoda, WA 98530",NULL,20,1,"Is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 ",46.7994,-122.868
1046843.85510422,622464.418246478,452,Thurston,Church of the Good Shepherd,Drop Box,"1601 North St SE, Olympia, WA 98501",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0157,-122.88
1044936.78673989,633650.975597724,453,Thurston,Crain's Office Supply,Drop Box,"1006 4th Ave E, Olympia, WA 98501",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0462,-122.889
1076844.64680855,633111.539996803,454,Thurston,"Fire District 3, Station 34",Drop Box,"8407 Steilacoom Rd SE, Lacey, WA 98513",NULL,20,1,"Is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 ",47.0473,-122.761
1078515.1090188,647913.850615233,455,Thurston,"Fire District 3, Station 35",Drop Box,"3701 Willamette Dr NE, Lacey, WA 98516",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",47.088,-122.756
1036959.58025339,633784.814568892,456,Thurston,Gloria Dei Lutheran Church,Drop Box,"1515 Harrison Ave NW, Olympia, WA 98502",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0459,-122.921
1011410.20582731,544275.774755314,457,Thurston,Grand Mound Center,Drop Box,"19949 Old Highway 99 SW, Rochester, WA 98579",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",46.7984,-123.012
1013743.64046489,648815.58929731,458,Thurston,"Griffin Fire 13, Station 1",Drop Box,"3707 Steamboat Loop NW, Olympia, WA 98502",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",47.0851,-123.016
1031845.0409418,629709.781052306,459,Thurston,Haggen NW Fresh,Drop Box,"1313 Cooper Point Road SW, Olympia, WA 98502",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0343,-122.941
1061367.04817064,632612.749983892,460,Thurston,Lacey City Hall,Drop Box,"420 College St SE, Lacey, WA 98503",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0447,-122.823
1065266.76051556,629506.303112805,461,Thurston,Lacey Post Office,Drop Box,"5815 Lacey Blvd SE, Lacey, WA 98503",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. Next to drive-up mail boxes.",47.0365,-122.807
1143061.84475447,559272.117137894,462,Thurston,Lackamas Elementary,Drop Box,"16240 Bald Hill Rd SE, Yelm, WA 98597",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",46.8498,-122.488
1017936.08417971,592196.520449057,463,Thurston,Littlerock Fire 11,Drop Box,"10828 Littlerock Rd SW, Olympia, WA 98512",NULL,20,1,"Is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 ",46.9303,-122.992
1064657.88542098,634267.470427722,464,Thurston,Martin Village,Drop Box,"5600 Martin Way E, Lacey, WA 98516",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0495,-122.81
1020165.28411764,615333.092286065,465,Thurston,"McLane Black Lake Fire, Station 95",Drop Box,"5911 Black Lake Blvd SW, Olympia, WA 98512",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",46.9939,-122.986
1099077.97635755,616360.15781723,466,Thurston,Nisqually Tribal Admin Bldg,Drop Box,"4820 She Nah Num Dr SE, Olympia, WA 98513",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0031,-122.67
1043430.6102903,633331.781354219,467,Thurston,Olympia City Hall,Drop Box,"601 4th Ave E, Olympia, WA 98501",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0452,-122.895
1092935.71075498,574937.629770055,468,Thurston,Rainier City Hall,Drop Box,"102 Rochester St W, Rainier, WA 98576",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",46.8891,-122.69
990401.31182155,553093.311910227,469,Thurston,"Rochester Fire 1, Station 3",Drop Box,"18346 Albany St SW, Rochester, WA 98579",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",46.8207,-123.097
1056040.0890083,646380.420939311,470,Thurston,"South Bay Fire 8, Station 81",Drop Box,"3506 Shincke Rd NE, Olympia, WA 98506",NULL,20,1,"Is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 ",47.082,-122.846
1047063.17487556,654494.652414232,471,Thurston,"South Bay Fire 8, Station 83",Drop Box,"5046 Boston Harbor Rd NE, Olympia, WA 98506",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",47.1035,-122.883
1034619.42056364,625685.493169144,472,Thurston,South Puget Sound Community College,Voting Center,"2011 Mottman Rd SW, Olympia, WA 98512",NULL,20,0,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",47.023506,-122.929382
1053392.04640414,565786.471891314,473,Thurston,Tenino School District Administration ,Drop Box,"301 Old Highway 99 SE, Tenino, WA 98589",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",46.8609,-122.847
